event_id,employee_id,timestamp,device_id,login_type,is_after_hours,location,is_known_device
3cb0cfbc-bbe3-4e26,EMP005,2026-06-19 09:03:38,DEV-005-101,Interactive,False,San Francisco,True
e5a8a401-7436-4dc7,EMP006,2026-06-19 09:22:34,DEV-006-101,Interactive,False,San Francisco,True
eae49296-8b47-4a34,EMP015,2026-06-19 09:16:14,DEV-015-101,Interactive,False,Bengaluru,True
5e5778f2-fd7a-4903,EMP017,2026-06-19 09:07:45,DEV-017-101,Interactive,False,London,True
b1b603c1-42d5-4a2c,EMP020,2026-06-19 09:05:19,DEV-020-101,Interactive,False,San Francisco,True
c6d64d58-8777-458c,EMP032,2026-06-19 10:44:14,DEV-032-101,Interactive,False,New York,True
8a38b9b9-008b-4aec,EMP039,2026-06-19 10:31:52,DEV-039-101,Interactive,False,San Francisco,True
cbd2ab96-2ef6-48f5,EMP047,2026-06-19 08:41:03,DEV-047-101,Interactive,False,New York,True
ffb6f94a-de36-4c8e,EMP050,2026-06-19 09:05:48,DEV-050-101,Interactive,False,New York,True
c12207f3-5bb2-4c79,EMP053,2026-06-19 10:56:01,DEV-053-101,Interactive,False,San Francisco,True
376e1e91-2fc8-4f5d,EMP056,2026-06-19 08:27:25,DEV-056-101,Interactive,False,Bengaluru,True
76164a27-f71d-41c0,EMP057,2026-06-19 10:20:52,DEV-057-101,Interactive,False,Tokyo,True
f5551bb3-c978-45c1,EMP069,2026-06-19 10:59:36,DEV-069-101,Interactive,False,New York,True
1d1dbace-87a7-48d9,EMP071,2026-06-19 09:46:08,DEV-071-101,Interactive,False,Bengaluru,True
e967013d-c97f-44a4,EMP073,2026-06-19 10:42:04,DEV-073-101,Interactive,False,London,True
0729aa7a-c66a-4283,EMP078,2026-06-19 09:46:57,DEV-078-101,Interactive,False,London,True
74be55be-381f-4ac0,EMP082,2026-06-19 10:39:18,DEV-082-101,Interactive,False,San Francisco,True
dbad1acb-1dde-438f,EMP086,2026-06-19 09:43:18,DEV-086-101,Interactive,False,San Francisco,True
6ebc4cb3-a6ea-479a,EMP090,2026-06-19 09:59:38,DEV-090-101,Interactive,False,Bengaluru,True
c9b44d77-ff9d-4467,EMP091,2026-06-19 10:36:16,DEV-091-101,Interactive,False,London,True
0218e8a3-26b6-4da9,EMP093,2026-06-19 08:44:52,DEV-093-101,Interactive,False,San Francisco,True
3e5c9eec-c3aa-4831,EMP095,2026-06-19 10:47:07,DEV-095-101,Interactive,False,San Francisco,True
206d0d7f-c631-43af,EMP096,2026-06-19 09:24:40,DEV-096-101,Interactive,False,London,True
2718ed18-0f57-4218,EMP097,2026-06-19 09:56:25,DEV-097-101,Interactive,False,Bengaluru,True
c7fa19e4-7003-4d73,EMP099,2026-06-19 10:52:39,DEV-099-101,Interactive,False,New York,True
5fadfb47-cfac-4af0,EMP102,2026-06-19 09:50:07,DEV-102-101,Interactive,False,Bengaluru,True
a3ec0e0c-7beb-4d18,EMP103,2026-06-19 10:04:39,DEV-103-101,Interactive,False,New York,True
a9711945-6e74-4b21,EMP105,2026-06-19 08:45:41,DEV-105-101,Interactive,False,London,True
8c385497-f8d8-47cb,EMP110,2026-06-19 08:09:10,DEV-110-101,Interactive,False,Tokyo,True
7df3618d-a6f0-458d,EMP113,2026-06-19 09:08:08,DEV-113-101,Interactive,False,San Francisco,True
eb9b84ff-1dd6-4bb1,EMP119,2026-06-19 10:02:45,DEV-119-101,Interactive,False,San Francisco,True
6be414fd-9b06-410f,EMP124,2026-06-19 08:59:48,DEV-124-101,Interactive,False,Tokyo,True
cc197e58-b4f7-4cdd,EMP127,2026-06-19 08:20:30,DEV-127-101,Interactive,False,San Francisco,True
5b0f7c69-4062-4a8b,EMP136,2026-06-19 08:39:16,DEV-136-101,Interactive,False,Tokyo,True
be4bb5fe-c8ab-4df3,EMP138,2026-06-19 10:03:15,DEV-138-101,Interactive,False,London,True
e5eeb63d-8b66-47db,EMP140,2026-06-19 08:35:24,DEV-140-101,Interactive,False,New York,True
72761691-20b7-4bc2,EMP142,2026-06-19 09:24:10,DEV-142-101,Interactive,False,San Francisco,True
f228bbbe-33ab-4eaf,EMP145,2026-06-19 08:34:45,DEV-145-101,Interactive,False,New York,True
3f88e164-85c9-454d,EMP015,2026-06-20 10:47:47,DEV-015-101,Interactive,False,Bengaluru,True
54381682-996e-44ea,EMP032,2026-06-20 12:51:02,DEV-032-101,Interactive,False,New York,True
2e80e8fe-a79e-4297,EMP078,2026-06-20 11:10:26,DEV-078-101,Interactive,False,London,True
c6100452-d587-4c01,EMP102,2026-06-20 10:52:18,DEV-102-101,Interactive,False,Bengaluru,True
45cd0561-ffa9-42c8,EMP032,2026-06-21 12:54:02,DEV-032-101,Interactive,False,New York,True
c2066219-8400-4552,EMP055,2026-06-21 10:48:20,DEV-055-101,Interactive,False,London,True
d432d718-2185-4d4b,EMP100,2026-06-21 13:27:07,DEV-100-101,Interactive,False,New York,True
0d7a364d-15f3-416c,EMP106,2026-06-21 10:28:45,DEV-106-101,Interactive,False,New York,True
db75f3ac-3c8a-4437,EMP145,2026-06-21 13:55:34,DEV-145-101,Interactive,False,New York,True
076232db-dc89-4a4f,EMP012,2026-06-22 10:49:53,DEV-012-101,Interactive,False,London,True
79e65eb3-3aeb-4077,EMP014,2026-06-22 10:14:58,DEV-014-101,Interactive,False,London,True
6103adea-6aa9-4e2b,EMP022,2026-06-22 08:58:24,DEV-022-101,Interactive,False,Tokyo,True
2af20135-71a4-45cc,EMP037,2026-06-22 08:22:35,DEV-037-101,Interactive,False,New York,True
558460b0-26fb-47fe,EMP042,2026-06-22 10:10:31,DEV-042-101,Interactive,False,Tokyo,True
51addebc-a617-47f3,EMP045,2026-06-22 08:14:38,DEV-045-101,Interactive,False,Tokyo,True
42c0c2d0-befc-45db,EMP047,2026-06-22 09:40:22,DEV-047-101,Interactive,False,New York,True
11196bda-6909-40f4,EMP049,2026-06-22 10:54:33,DEV-049-101,Interactive,False,Bengaluru,True
85f16f1b-b9c5-4bc9,EMP057,2026-06-22 10:16:46,DEV-057-101,Interactive,False,Tokyo,True
5d46dd44-51d7-4c72,EMP059,2026-06-22 10:00:40,DEV-059-101,Interactive,False,Tokyo,True
21325ba9-bb21-4056,EMP060,2026-06-22 10:38:24,DEV-060-101,Interactive,False,Tokyo,True
746bb009-308b-4cd0,EMP065,2026-06-22 10:39:33,DEV-065-101,Interactive,False,San Francisco,True
edb9a53c-9423-42a1,EMP068,2026-06-22 09:21:53,DEV-068-101,Interactive,False,Bengaluru,True
9ecff89d-4d91-44eb,EMP074,2026-06-22 10:44:36,DEV-074-101,Interactive,False,New York,True
3e946e4a-e5d6-4b05,EMP083,2026-06-22 09:18:48,DEV-083-101,Interactive,False,Tokyo,True
dceaa6c4-4d1b-4da9,EMP084,2026-06-22 10:01:17,DEV-084-101,Interactive,False,San Francisco,True
5ea9c45d-4cd2-42ce,EMP086,2026-06-22 08:31:16,DEV-086-101,Interactive,False,San Francisco,True
69e02a8c-da92-4bfc,EMP088,2026-06-22 10:21:22,DEV-088-101,Interactive,False,Tokyo,True
1c235a4f-64f2-410e,EMP092,2026-06-22 10:06:18,DEV-092-101,Interactive,False,Bengaluru,True
7e7d4d15-f7c0-4796,EMP097,2026-06-22 08:00:58,DEV-097-101,Interactive,False,Bengaluru,True
5447eeef-b026-4c93,EMP099,2026-06-22 08:48:50,DEV-099-101,Interactive,False,New York,True
6af4069b-5acc-4ee6,EMP100,2026-06-22 10:30:39,DEV-100-101,Interactive,False,New York,True
8a88d120-031e-452b,EMP102,2026-06-22 09:48:42,DEV-102-101,Interactive,False,Bengaluru,True
3d094b12-0644-4f8f,EMP103,2026-06-22 10:58:25,DEV-103-101,Interactive,False,New York,True
4370aefd-c9c9-4016,EMP107,2026-06-22 09:53:24,DEV-107-101,Interactive,False,New York,True
4359eecb-8998-44e7,EMP108,2026-06-22 09:26:08,DEV-108-101,Interactive,False,New York,True
0540f0e0-18ec-442f,EMP110,2026-06-22 09:17:40,DEV-110-101,Interactive,False,Tokyo,True
95123292-d61e-4e24,EMP123,2026-06-22 08:57:38,DEV-123-101,Interactive,False,London,True
d32e5b84-0b0a-422f,EMP125,2026-06-22 08:34:31,DEV-125-101,Interactive,False,Bengaluru,True
b4edc4f6-70df-4ad5,EMP132,2026-06-22 09:09:39,DEV-132-101,Interactive,False,Bengaluru,True
c7023672-335c-4749,EMP138,2026-06-22 09:55:44,DEV-138-101,Interactive,False,London,True
eb6f5fe5-2fef-4575,EMP147,2026-06-22 09:54:05,DEV-147-101,Interactive,False,London,True
27f8df35-1cb8-48be,EMP001,2026-06-23 10:36:52,DEV-001-101,Interactive,False,Tokyo,True
878b4806-9f9e-423b,EMP015,2026-06-23 09:02:00,DEV-015-101,Interactive,False,Bengaluru,True
669e9ee1-9b14-4612,EMP016,2026-06-23 10:18:15,DEV-016-101,Interactive,False,Bengaluru,True
a016be3b-0160-4df3,EMP017,2026-06-23 10:38:41,DEV-017-101,Interactive,False,London,True
f383f10f-b2d9-4ebb,EMP020,2026-06-23 10:05:19,DEV-020-101,Interactive,False,San Francisco,True
f68af088-9a56-4ae2,EMP024,2026-06-23 10:17:08,DEV-024-101,Interactive,False,London,True
19149f19-436d-42df,EMP026,2026-06-23 10:18:26,DEV-026-101,Interactive,False,San Francisco,True
6cf27d5c-3ec3-4997,EMP033,2026-06-23 10:46:23,DEV-033-101,Interactive,False,Tokyo,True
9e849c6c-bc95-49f7,EMP036,2026-06-23 10:42:16,DEV-036-101,Interactive,False,Bengaluru,True
9420a6d0-a914-44f0,EMP038,2026-06-23 08:37:38,DEV-038-101,Interactive,False,San Francisco,True
bdea59f8-b992-4d00,EMP042,2026-06-23 09:17:01,DEV-042-101,Interactive,False,Tokyo,True
7de7a285-7934-4d36,EMP045,2026-06-23 08:41:08,DEV-045-101,Interactive,False,Tokyo,True
f253ebc2-bb5d-43e8,EMP049,2026-06-23 09:56:55,DEV-049-101,Interactive,False,Bengaluru,True
a6458aa8-27a9-4c81,EMP052,2026-06-23 08:21:35,DEV-052-101,Interactive,False,London,True
78235798-06d1-402a,EMP054,2026-06-23 09:06:15,DEV-054-101,Interactive,False,Tokyo,True
de84ac43-9031-464b,EMP055,2026-06-23 08:06:55,DEV-055-101,Interactive,False,London,True
2645fb2f-ce37-4451,EMP057,2026-06-23 10:43:10,DEV-057-101,Interactive,False,Tokyo,True
7f66bbba-92bb-4eb9,EMP070,2026-06-23 10:33:23,DEV-070-101,Interactive,False,London,True
08a411ea-2945-4639,EMP076,2026-06-23 09:26:08,DEV-076-101,Interactive,False,San Francisco,True
d0a9b9e5-fe72-48c0,EMP077,2026-06-23 10:49:06,DEV-077-101,Interactive,False,New York,True
802b805a-9e20-47e0,EMP080,2026-06-23 10:45:10,DEV-080-101,Interactive,False,San Francisco,True
23948e13-1fbe-40bf,EMP084,2026-06-23 10:52:48,DEV-084-101,Interactive,False,San Francisco,True
4f98b759-4c27-49f7,EMP088,2026-06-23 08:49:42,DEV-088-101,Interactive,False,Tokyo,True
a2c22260-fabb-4d35,EMP089,2026-06-23 09:21:13,DEV-089-101,Interactive,False,London,True
c23ac45b-8880-4ea8,EMP092,2026-06-23 09:15:48,DEV-092-101,Interactive,False,Bengaluru,True
7225c749-5f55-4fba,EMP093,2026-06-23 10:11:26,DEV-093-101,Interactive,False,San Francisco,True
8da78047-5451-4db0,EMP095,2026-06-23 09:37:03,DEV-095-101,Interactive,False,San Francisco,True
c87fcce2-6cc6-45d7,EMP097,2026-06-23 09:46:09,DEV-097-101,Interactive,False,Bengaluru,True
c7c99ff6-f44c-47b8,EMP103,2026-06-23 09:41:29,DEV-103-101,Interactive,False,New York,True
170b88c6-773f-49fe,EMP106,2026-06-23 08:04:19,DEV-106-101,Interactive,False,New York,True
9dfce768-a1b1-4a47,EMP109,2026-06-23 10:48:56,DEV-109-101,Interactive,False,London,True
f1d27cc7-ffff-4982,EMP110,2026-06-23 08:45:28,DEV-110-101,Interactive,False,Tokyo,True
84d7f73e-1011-426f,EMP120,2026-06-23 09:45:35,DEV-120-101,Interactive,False,San Francisco,True
3fc11b52-939c-4a78,EMP128,2026-06-23 10:16:08,DEV-128-101,Interactive,False,London,True
20500dca-f210-4a47,EMP130,2026-06-23 10:57:37,DEV-130-101,Interactive,False,Bengaluru,True
da122507-6861-45c7,EMP132,2026-06-23 08:15:42,DEV-132-101,Interactive,False,Bengaluru,True
de544d5e-a049-456b,EMP133,2026-06-23 09:58:03,DEV-133-101,Interactive,False,Bengaluru,True
e64b5b8e-72b9-4aac,EMP135,2026-06-23 08:31:31,DEV-135-101,Interactive,False,London,True
1608ef5b-36b8-4327,EMP139,2026-06-23 08:35:09,DEV-139-101,Interactive,False,London,True
4edbd152-fd5a-4799,EMP145,2026-06-23 09:46:21,DEV-145-101,Interactive,False,New York,True
f404d7c3-f92c-4d29,EMP005,2026-06-24 08:13:58,DEV-005-101,Interactive,False,San Francisco,True
5f440c4e-cfd3-46e4,EMP011,2026-06-24 08:21:33,DEV-011-101,Interactive,False,Bengaluru,True
dad06a20-f3f4-4419,EMP012,2026-06-24 10:33:17,DEV-012-101,Interactive,False,London,True
7b182af3-afaa-440b,EMP017,2026-06-24 09:23:52,DEV-017-101,Interactive,False,London,True
cb41f99e-03df-49fc,EMP020,2026-06-24 09:27:04,DEV-020-101,Interactive,False,San Francisco,True
40893c47-086b-444f,EMP031,2026-06-24 10:59:35,DEV-031-101,Interactive,False,Tokyo,True
9836e569-c834-4538,EMP034,2026-06-24 10:51:29,DEV-034-101,Interactive,False,Tokyo,True
5e72ee00-94d6-4c2d,EMP035,2026-06-24 10:00:31,DEV-035-101,Interactive,False,New York,True
2412c827-0763-4c68,EMP036,2026-06-24 09:48:27,DEV-036-101,Interactive,False,Bengaluru,True
a5bc9ce7-395d-44ab,EMP039,2026-06-24 08:41:37,DEV-039-101,Interactive,False,San Francisco,True
b6a5d841-6340-4a98,EMP040,2026-06-24 10:58:24,DEV-040-101,Interactive,False,Tokyo,True
89ea9b74-0263-49c1,EMP044,2026-06-24 08:09:02,DEV-044-101,Interactive,False,San Francisco,True
35fa09d7-d005-4eb0,EMP051,2026-06-24 08:12:32,DEV-051-101,Interactive,False,Bengaluru,True
6919c641-2151-4d46,EMP052,2026-06-24 08:45:59,DEV-052-101,Interactive,False,London,True
9a01db95-b4e5-4cb4,EMP057,2026-06-24 08:18:14,DEV-057-101,Interactive,False,Tokyo,True
ee23c9a1-72df-4a75,EMP063,2026-06-24 08:54:17,DEV-063-101,Interactive,False,Tokyo,True
c2015a34-f8bc-441d,EMP065,2026-06-24 08:54:20,DEV-065-101,Interactive,False,San Francisco,True
67841777-0b99-4c01,EMP075,2026-06-24 09:19:36,DEV-075-101,Interactive,False,Bengaluru,True
78fc4afe-7704-4d43,EMP079,2026-06-24 08:58:27,DEV-079-101,Interactive,False,San Francisco,True
f8b9ba5b-e9dd-4556,EMP080,2026-06-24 10:46:52,DEV-080-101,Interactive,False,San Francisco,True
7fb00abd-d0a8-4df7,EMP087,2026-06-24 09:20:25,DEV-087-101,Interactive,False,New York,True
43b6f1e1-4107-4d0b,EMP096,2026-06-24 09:01:31,DEV-096-101,Interactive,False,London,True
1d745c2d-ec3f-4d03,EMP106,2026-06-24 10:36:44,DEV-106-101,Interactive,False,New York,True
65247c7e-d5a0-4eb9,EMP108,2026-06-24 09:03:40,DEV-108-101,Interactive,False,New York,True
64071793-ec68-47bc,EMP109,2026-06-24 08:33:30,DEV-109-101,Interactive,False,London,True
92d6ea63-f113-4a82,EMP118,2026-06-24 08:05:19,DEV-118-101,Interactive,False,Tokyo,True
9ba28b22-dec2-4d22,EMP122,2026-06-24 08:59:42,DEV-122-101,Interactive,False,Bengaluru,True
c8cd90c2-3b66-4558,EMP123,2026-06-24 10:15:26,DEV-123-101,Interactive,False,London,True
f49f7855-f86c-4d1f,EMP126,2026-06-24 08:05:41,DEV-126-101,Interactive,False,London,True
ca19638f-2d82-45a8,EMP127,2026-06-24 10:18:42,DEV-127-101,Interactive,False,San Francisco,True
5ec9b58e-e14b-4d52,EMP130,2026-06-24 10:04:09,DEV-130-101,Interactive,False,Bengaluru,True
379a85cd-d830-4042,EMP138,2026-06-24 09:59:18,DEV-138-101,Interactive,False,London,True
38985161-a224-4e2a,EMP140,2026-06-24 10:43:24,DEV-140-101,Interactive,False,New York,True
b85bd35a-66d9-4ea9,EMP144,2026-06-24 09:07:57,DEV-144-101,Interactive,False,New York,True
f39916a2-b575-4634,EMP145,2026-06-24 09:31:36,DEV-145-101,Interactive,False,New York,True
24e180ff-6326-422b,EMP003,2026-06-25 09:34:12,DEV-003-101,Interactive,False,Bengaluru,True
3cfa5253-7253-4e21,EMP004,2026-06-25 08:28:17,DEV-004-101,Interactive,False,New York,True
f0830e31-184e-44e7,EMP007,2026-06-25 09:55:01,DEV-007-101,Interactive,False,New York,True
af54b52b-0767-4f82,EMP009,2026-06-25 09:21:31,DEV-009-101,Interactive,False,London,True
957a2410-2680-481e,EMP011,2026-06-25 10:10:20,DEV-011-101,Interactive,False,Bengaluru,True
854b6b1e-a7fc-4bf7,EMP013,2026-06-25 10:37:57,DEV-013-101,Interactive,False,New York,True
e3898f6f-67fe-4759,EMP015,2026-06-25 08:25:05,DEV-015-101,Interactive,False,Bengaluru,True
a6edddff-b957-490e,EMP017,2026-06-25 08:26:20,DEV-017-101,Interactive,False,London,True
59a85fd5-0bd3-400a,EMP022,2026-06-25 08:56:37,DEV-022-101,Interactive,False,Tokyo,True
54dfea51-dffe-4982,EMP023,2026-06-25 10:56:20,DEV-023-101,Interactive,False,London,True
345c5190-14f3-4836,EMP024,2026-06-25 08:25:14,DEV-024-101,Interactive,False,London,True
03460aca-4de4-4c01,EMP026,2026-06-25 10:55:17,DEV-026-101,Interactive,False,San Francisco,True
e5c85ad1-2436-4ff1,EMP031,2026-06-25 09:54:42,DEV-031-101,Interactive,False,Tokyo,True
f4ca20f0-bd95-42ec,EMP033,2026-06-25 08:03:44,DEV-033-101,Interactive,False,Tokyo,True
75968f51-6e2a-4f3d,EMP035,2026-06-25 10:26:11,DEV-035-101,Interactive,False,New York,True
6aca2f27-3a05-470c,EMP056,2026-06-25 10:20:10,DEV-056-101,Interactive,False,Bengaluru,True
6e662d2b-082e-4782,EMP057,2026-06-25 10:28:28,DEV-057-101,Interactive,False,Tokyo,True
129257b5-0b20-43b6,EMP058,2026-06-25 08:22:36,DEV-058-101,Interactive,False,New York,True
8203a98a-02b7-42a5,EMP061,2026-06-25 08:39:08,DEV-061-101,Interactive,False,Tokyo,True
3f56aad9-7353-42ae,EMP065,2026-06-25 10:39:46,DEV-065-101,Interactive,False,San Francisco,True
a6f66d89-be7a-423c,EMP066,2026-06-25 09:00:37,DEV-066-101,Interactive,False,London,True
3c389dd5-b0f9-4501,EMP070,2026-06-25 10:16:03,DEV-070-101,Interactive,False,London,True
b78f8baa-0770-41ab,EMP076,2026-06-25 08:29:25,DEV-076-101,Interactive,False,San Francisco,True
813c294b-f1fa-4de0,EMP077,2026-06-25 10:41:20,DEV-077-101,Interactive,False,New York,True
2482b12a-68d2-41ac,EMP078,2026-06-25 08:29:07,DEV-078-101,Interactive,False,London,True
d1223f14-c637-4030,EMP082,2026-06-25 08:47:45,DEV-082-101,Interactive,False,San Francisco,True
98b1e6eb-8372-4c6f,EMP083,2026-06-25 09:24:33,DEV-083-101,Interactive,False,Tokyo,True
e016334f-749d-4f2c,EMP085,2026-06-25 09:12:12,DEV-085-101,Interactive,False,London,True
668fb94d-ee81-4fba,EMP089,2026-06-25 08:44:42,DEV-089-101,Interactive,False,London,True
c8867870-0987-402e,EMP091,2026-06-25 09:42:58,DEV-091-101,Interactive,False,London,True
00156d9a-e98a-4e4d,EMP098,2026-06-25 08:58:50,DEV-098-101,Interactive,False,London,True
b5030a62-8ae6-4c7d,EMP102,2026-06-25 10:06:07,DEV-102-101,Interactive,False,Bengaluru,True
582a26af-3c39-4e69,EMP103,2026-06-25 09:34:32,DEV-103-101,Interactive,False,New York,True
27a2cf38-854f-4621,EMP110,2026-06-25 09:56:04,DEV-110-101,Interactive,False,Tokyo,True
4fea9216-1e3b-47d5,EMP114,2026-06-25 08:48:14,DEV-114-101,Interactive,False,London,True
fb3215b1-a918-4848,EMP115,2026-06-25 10:32:40,DEV-115-101,Interactive,False,San Francisco,True
01ab2e07-3c6f-4ac0,EMP116,2026-06-25 10:23:02,DEV-116-101,Interactive,False,San Francisco,True
4ebf8512-3b77-4583,EMP121,2026-06-25 09:42:14,DEV-121-101,Interactive,False,Bengaluru,True
cb7ac528-0cb0-47a5,EMP124,2026-06-25 10:41:34,DEV-124-101,Interactive,False,Tokyo,True
4a22e62e-728a-496a,EMP126,2026-06-25 09:01:53,DEV-126-101,Interactive,False,London,True
110211b5-12ca-447c,EMP127,2026-06-25 10:30:54,DEV-127-101,Interactive,False,San Francisco,True
b7cca139-525d-4090,EMP136,2026-06-25 08:35:21,DEV-136-101,Interactive,False,Tokyo,True
d62ee6f2-bdee-4abd,EMP145,2026-06-25 10:48:21,DEV-145-101,Interactive,False,New York,True
5c34a9ad-94c3-4ae1,EMP146,2026-06-25 08:09:12,DEV-146-101,Interactive,False,London,True
50e0d926-c455-4f4d,EMP147,2026-06-25 09:11:10,DEV-147-101,Interactive,False,London,True
bf8f10ed-fab5-4b24,EMP148,2026-06-25 10:20:44,DEV-148-101,Interactive,False,Tokyo,True
f9cad5eb-42ea-4add,EMP002,2026-06-26 10:40:17,DEV-002-101,Interactive,False,New York,True
0d9d22dd-5ca9-4d31,EMP003,2026-06-26 10:52:46,DEV-003-101,Interactive,False,Bengaluru,True
d8e478bb-c482-4aee,EMP006,2026-06-26 10:04:40,DEV-006-101,Interactive,False,San Francisco,True
057b117f-1209-42b5,EMP008,2026-06-26 08:00:42,DEV-008-101,Interactive,False,London,True
12e932b3-c125-485b,EMP011,2026-06-26 10:02:03,DEV-011-101,Interactive,False,Bengaluru,True
76884149-0506-4bad,EMP013,2026-06-26 08:27:06,DEV-013-101,Interactive,False,New York,True
ee240372-8f6c-4cd2,EMP014,2026-06-26 10:12:16,DEV-014-101,Interactive,False,London,True
c8194990-0a4d-4674,EMP022,2026-06-26 09:04:23,DEV-022-101,Interactive,False,Tokyo,True
b856f69c-c053-47cf,EMP027,2026-06-26 09:30:47,DEV-027-101,Interactive,False,San Francisco,True
c8a436b7-03da-48aa,EMP029,2026-06-26 10:39:55,DEV-029-101,Interactive,False,New York,True
f1310f31-6bd7-4028,EMP033,2026-06-26 08:31:08,DEV-033-101,Interactive,False,Tokyo,True
e734e609-61e4-429c,EMP034,2026-06-26 10:46:46,DEV-034-101,Interactive,False,Tokyo,True
5fa1eb8e-9cb6-47e4,EMP035,2026-06-26 09:37:28,DEV-035-101,Interactive,False,New York,True
5ed59478-bc9c-4707,EMP038,2026-06-26 10:49:20,DEV-038-101,Interactive,False,San Francisco,True
30ac0971-5169-4636,EMP046,2026-06-26 10:50:53,DEV-046-101,Interactive,False,San Francisco,True
190b8f38-694e-4083,EMP048,2026-06-26 10:40:48,DEV-048-101,Interactive,False,Bengaluru,True
9566ddbd-c906-42ea,EMP053,2026-06-26 09:50:52,DEV-053-101,Interactive,False,San Francisco,True
4af08ec9-6c98-497c,EMP054,2026-06-26 09:58:46,DEV-054-101,Interactive,False,Tokyo,True
33ffd7fa-d18c-437b,EMP057,2026-06-26 10:54:28,DEV-057-101,Interactive,False,Tokyo,True
38276905-3ea7-44fa,EMP059,2026-06-26 08:16:53,DEV-059-101,Interactive,False,Tokyo,True
4bd9c8e5-b524-4f1d,EMP060,2026-06-26 08:27:19,DEV-060-101,Interactive,False,Tokyo,True
50f80764-814b-48c3,EMP063,2026-06-26 09:25:48,DEV-063-101,Interactive,False,Tokyo,True
d7241a96-2ae5-43d0,EMP070,2026-06-26 10:30:56,DEV-070-101,Interactive,False,London,True
e556dbe6-5e1e-44b3,EMP078,2026-06-26 08:16:07,DEV-078-101,Interactive,False,London,True
c617df13-9839-4d3b,EMP083,2026-06-26 09:11:21,DEV-083-101,Interactive,False,Tokyo,True
e34a1c90-797f-4cd5,EMP089,2026-06-26 08:21:15,DEV-089-101,Interactive,False,London,True
df2dc333-cdc0-4923,EMP094,2026-06-26 10:54:59,DEV-094-101,Interactive,False,Bengaluru,True
2deef54f-5eeb-46d6,EMP096,2026-06-26 08:57:14,DEV-096-101,Interactive,False,London,True
04474b34-b51f-402d,EMP097,2026-06-26 10:02:16,DEV-097-101,Interactive,False,Bengaluru,True
84d95e76-1cb8-4a78,EMP102,2026-06-26 08:34:11,DEV-102-101,Interactive,False,Bengaluru,True
c8f6f023-5dc4-4e73,EMP107,2026-06-26 09:51:05,DEV-107-101,Interactive,False,New York,True
fb19b68b-1e89-4fe4,EMP108,2026-06-26 09:36:27,DEV-108-101,Interactive,False,New York,True
aa89d94f-d7a7-462c,EMP112,2026-06-26 10:13:43,DEV-112-101,Interactive,False,London,True
b278e213-5f2e-48fb,EMP115,2026-06-26 08:20:26,DEV-115-101,Interactive,False,San Francisco,True
92fd9ce9-27c9-4377,EMP123,2026-06-26 10:26:43,DEV-123-101,Interactive,False,London,True
10ebcb17-c20d-461f,EMP128,2026-06-26 10:59:38,DEV-128-101,Interactive,False,London,True
02da55aa-2d19-46d1,EMP129,2026-06-26 10:32:47,DEV-129-101,Interactive,False,New York,True
050ede4c-e0fa-489b,EMP136,2026-06-26 10:53:03,DEV-136-101,Interactive,False,Tokyo,True
0bbb2f81-f791-46e7,EMP138,2026-06-26 10:08:54,DEV-138-101,Interactive,False,London,True
ba58babd-e2ce-4ed8,EMP140,2026-06-26 08:46:30,DEV-140-101,Interactive,False,New York,True
b2a9f544-e074-4b4a,EMP142,2026-06-26 10:39:31,DEV-142-101,Interactive,False,San Francisco,True
41439333-3074-469e,EMP144,2026-06-26 09:00:47,DEV-144-101,Interactive,False,New York,True
e8145458-738d-418e,EMP147,2026-06-26 10:56:13,DEV-147-101,Interactive,False,London,True
7be08654-025a-4414,EMP150,2026-06-26 09:47:03,DEV-150-101,Interactive,False,Bengaluru,True
8907319f-370f-4224,EMP032,2026-06-27 12:06:30,DEV-032-101,Interactive,False,New York,True
a089092a-4c32-40da,EMP102,2026-06-27 12:03:11,DEV-102-101,Interactive,False,Bengaluru,True
48df0a48-cb20-421d,EMP117,2026-06-27 12:22:26,DEV-117-101,Interactive,False,San Francisco,True
44262b45-4199-4ce5,EMP027,2026-06-28 11:13:41,DEV-027-101,Interactive,False,San Francisco,True
884e80aa-ef20-40b5,EMP055,2026-06-28 14:36:31,DEV-055-101,Interactive,False,London,True
cf7dd0be-086b-4d24,EMP078,2026-06-28 13:43:22,DEV-078-101,Interactive,False,London,True
73227e5f-77ab-4fcd,EMP117,2026-06-28 12:58:57,DEV-117-101,Interactive,False,San Francisco,True
c67e4d5c-7e85-4861,EMP129,2026-06-28 11:21:57,DEV-129-101,Interactive,False,New York,True
6327c274-d06d-4684,EMP006,2026-06-29 09:16:14,DEV-006-101,Interactive,False,San Francisco,True
f3741ebd-09cf-451e,EMP007,2026-06-29 08:47:27,DEV-007-101,Interactive,False,New York,True
d3e09fc9-a819-4568,EMP021,2026-06-29 10:19:15,DEV-021-101,Interactive,False,San Francisco,True
f3b5b162-ff1c-452e,EMP022,2026-06-29 10:01:02,DEV-022-101,Interactive,False,Tokyo,True
09f27fe9-b0c0-477f,EMP024,2026-06-29 08:08:39,DEV-024-101,Interactive,False,London,True
6e744f72-db6e-42cc,EMP030,2026-06-29 09:23:40,DEV-030-101,Interactive,False,Bengaluru,True
462568bd-be7a-458e,EMP034,2026-06-29 09:59:52,DEV-034-101,Interactive,False,Tokyo,True
