event_id,employee_id,timestamp,file_name,file_sensitivity,action,file_size_mb
ea2294fe-249e-4785,EMP059,2026-06-29 13:21:57,doc_796.docx,Public,Write,1.15
1729a3a7-a4ca-450e,EMP060,2026-06-29 17:05:21,doc_178.pdf,Public,Write,4.92
b383db6c-a78b-4e65,EMP060,2026-06-29 12:03:21,doc_977.xlsx,Public,Read,3.09
73c46f8d-3adc-42b5,EMP065,2026-06-29 16:41:15,doc_693.xlsx,Internal,Read,4.65
6fce243b-d00b-4279,EMP066,2026-06-29 12:34:31,doc_797.docx,Public,Read,3.45
4ff1a6b4-9a63-4c03,EMP066,2026-06-29 10:53:31,doc_573.xlsx,Public,Write,5.95
33eb5a19-5a2c-4872,EMP070,2026-06-29 15:00:29,doc_452.pdf,Public,Read,1.9
632d7a67-aa29-4557,EMP070,2026-06-29 14:37:29,doc_536.xlsx,Public,Write,1.86
0bdd7776-dd91-4762,EMP074,2026-06-29 16:29:42,doc_949.pdf,Confidential,Write,3.64
b5a9aef9-4b6a-4095,EMP076,2026-06-29 16:04:27,doc_408.pdf,Public,Read,3.37
b7077683-7729-4391,EMP076,2026-06-29 12:09:27,doc_373.xlsx,Public,Write,3.45
a993059c-40ee-492b,EMP081,2026-06-29 10:31:16,doc_870.docx,Public,Write,6.64
92339cfc-3614-466c,EMP081,2026-06-29 09:56:16,doc_500.docx,Public,Read,7.11
4c583511-aec6-4bfd,EMP083,2026-06-29 15:01:16,doc_502.xlsx,Public,Write,5.41
6530d321-17b9-4462,EMP084,2026-06-29 12:59:35,doc_329.docx,Public,Write,3.63
c8f7cdc8-3a00-4617,EMP089,2026-06-29 14:15:01,doc_926.xlsx,Public,Read,4.71
fbb69c73-af5e-48f0,EMP093,2026-06-29 16:09:34,doc_228.docx,Public,Write,3.0
ec78fb57-c438-44b5,EMP103,2026-06-29 13:17:42,doc_466.docx,Public,Read,6.91
e00a7ddb-bb94-4422,EMP103,2026-06-29 14:15:42,doc_155.docx,Confidential,Read,5.78
0091d098-8975-410b,EMP105,2026-06-29 13:18:26,doc_278.xlsx,Public,Write,2.42
9b7b595a-2aab-4d1c,EMP109,2026-06-29 12:19:11,doc_451.docx,Public,Read,0.78
addb556f-fc4b-4315,EMP119,2026-06-29 14:06:28,doc_594.docx,Public,Write,7.12
3677fbee-3512-4591,EMP126,2026-06-29 16:24:26,doc_559.pdf,Public,Read,1.12
997aea2d-a6ba-47df,EMP126,2026-06-29 12:56:26,doc_161.pdf,Public,Write,7.93
88e33db7-fc69-4b2c,EMP127,2026-06-29 12:07:13,doc_444.pdf,Confidential,Write,7.65
136b3757-eeb9-4ff1,EMP133,2026-06-29 16:13:29,doc_999.docx,Internal,Read,4.52
c095680d-23d7-43b6,EMP146,2026-06-29 09:18:48,doc_793.docx,Public,Write,0.69
ebb5103f-2bb7-4f16,EMP147,2026-06-29 12:02:50,doc_830.pdf,Public,Read,4.2
3c209169-29df-4fe7,EMP003,2026-06-30 12:27:31,doc_869.xlsx,Public,Read,1.74
c94cb789-baca-415f,EMP003,2026-06-30 17:47:31,doc_110.pdf,Internal,Read,1.1
85def4df-2d38-49f1,EMP004,2026-06-30 17:23:32,doc_193.docx,Public,Read,3.87
711f5383-d0fe-40c8,EMP004,2026-06-30 15:26:32,doc_641.pdf,Confidential,Write,4.6
c515c547-8ff8-4d92,EMP005,2026-06-30 12:02:53,doc_436.pdf,Public,Write,1.97
d5888fe0-e390-4bc9,EMP005,2026-06-30 15:02:53,doc_840.docx,Internal,Write,1.38
85e847a4-ac5b-4db9,EMP006,2026-06-30 11:29:55,doc_487.pdf,Public,Write,7.16
16af5797-a5d5-42b6,EMP008,2026-06-30 12:25:15,doc_856.pdf,Public,Read,4.86
3bb0bd11-04ed-41f6,EMP010,2026-06-30 11:57:31,doc_905.pdf,Public,Write,4.37
9a93bdcb-80ca-49ec,EMP010,2026-06-30 17:10:31,doc_531.xlsx,Public,Read,3.87
f12658b3-9273-4ee4,EMP011,2026-06-30 11:21:33,doc_471.xlsx,Public,Write,1.44
7baec9a1-3d02-49c8,EMP011,2026-06-30 15:31:33,doc_822.docx,Internal,Write,1.66
d00b5f40-691e-49de,EMP013,2026-06-30 13:50:09,doc_591.xlsx,Public,Write,5.51
3d523310-2525-417e,EMP013,2026-06-30 12:45:09,doc_546.pdf,Public,Write,3.56
51807e7a-3edd-43d1,EMP019,2026-06-30 11:05:06,doc_285.docx,Internal,Read,7.29
11251eeb-7b2b-4052,EMP020,2026-06-30 11:56:02,doc_223.pdf,Public,Read,1.32
018b46f0-fb48-43e0,EMP020,2026-06-30 13:55:02,doc_368.docx,Public,Read,5.92
b16d01c8-2353-46ee,EMP025,2026-06-30 11:31:52,doc_259.xlsx,Public,Write,3.48
3833fd42-7f36-4189,EMP025,2026-06-30 17:20:52,doc_240.xlsx,Public,Write,2.3
3bd202ea-0a57-4c6d,EMP027,2026-06-30 12:02:02,doc_924.docx,Public,Write,2.98
4086fe4f-8693-4e56,EMP028,2026-06-30 16:29:09,doc_206.pdf,Public,Write,6.65
774b285b-be5e-406b,EMP028,2026-06-30 16:48:09,doc_893.xlsx,Public,Write,4.74
00a9117d-f336-45a5,EMP029,2026-06-30 18:04:59,doc_771.xlsx,Internal,Read,4.1
0fc6f29a-e225-4973,EMP029,2026-06-30 15:36:59,doc_972.xlsx,Public,Write,3.22
c61728b4-e676-42a9,EMP031,2026-06-30 15:49:36,doc_376.xlsx,Public,Write,4.02
4ef37469-ea48-4ddb,EMP031,2026-06-30 12:10:36,doc_562.docx,Public,Write,0.68
c3f68592-959f-4725,EMP032,2026-06-30 13:35:53,doc_345.xlsx,Public,Write,5.14
0775e73c-54ee-4b05,EMP034,2026-06-30 14:35:38,doc_320.xlsx,Public,Read,1.77
56b07e4a-bc85-4f6f,EMP035,2026-06-30 12:34:37,doc_990.xlsx,Public,Write,4.89
991807d8-ecec-4309,EMP038,2026-06-30 13:26:10,doc_316.pdf,Public,Write,2.39
86a5d72b-1237-4a85,EMP040,2026-06-30 09:03:02,doc_138.pdf,Public,Read,2.89
0300c173-9fa9-4ee8,EMP045,2026-06-30 13:16:41,doc_933.pdf,Public,Write,3.35
709c09d3-0143-45d6,EMP046,2026-06-30 11:59:53,doc_505.xlsx,Public,Write,3.56
0d02b5ae-117f-410b,EMP046,2026-06-30 14:34:53,doc_384.pdf,Public,Read,6.89
7911fc3a-c2ae-4336,EMP048,2026-06-30 16:05:15,doc_781.pdf,Public,Read,4.47
eb1c1619-ef38-4e1e,EMP048,2026-06-30 11:07:15,doc_320.pdf,Public,Read,2.93
41d8ac4a-4fb6-4b3e,EMP051,2026-06-30 12:27:18,doc_253.xlsx,Internal,Read,1.02
475a7253-02b9-4eb9,EMP052,2026-06-30 13:04:35,doc_902.pdf,Public,Read,6.42
2bc1860b-ef71-45c5,EMP052,2026-06-30 11:56:35,doc_444.pdf,Public,Write,4.72
68d37605-2808-40e6,EMP054,2026-06-30 16:56:37,doc_361.xlsx,Public,Read,7.76
911454d8-0617-478f,EMP064,2026-06-30 11:19:29,doc_177.pdf,Public,Read,1.5
4df4cb62-4a7a-4e2f,EMP070,2026-06-30 12:57:15,doc_564.pdf,Public,Write,7.65
e804a6f7-d56d-4196,EMP070,2026-06-30 12:33:15,doc_526.pdf,Public,Write,0.26
80249741-3274-4666,EMP072,2026-06-30 09:42:24,doc_412.docx,Public,Read,6.72
7dfd4820-27b2-43c0,EMP072,2026-06-30 11:48:24,doc_706.pdf,Public,Read,7.46
a5931d14-3365-4345,EMP077,2026-06-30 08:38:04,doc_543.docx,Public,Read,2.39
4dc81d74-6d9a-4d4c,EMP082,2026-06-30 12:18:20,doc_228.docx,Public,Read,5.51
b074066a-1cd9-4484,EMP082,2026-06-30 10:55:20,doc_238.xlsx,Internal,Read,7.44
5cc0c38e-6528-4ae6,EMP085,2026-06-30 13:44:35,doc_318.docx,Confidential,Write,3.89
86b43cf2-962c-458e,EMP093,2026-06-30 14:31:56,doc_208.xlsx,Confidential,Write,1.05
9c96af86-7ee3-4977,EMP095,2026-06-30 17:21:08,doc_297.docx,Public,Read,2.21
972608fa-619c-47dd,EMP096,2026-06-30 11:24:11,doc_133.xlsx,Restricted,Write,7.74
c21b4ba9-165a-495f,EMP096,2026-06-30 13:35:11,doc_432.xlsx,Public,Read,1.9
061e2344-8d9c-46f7,EMP097,2026-06-30 11:28:45,doc_304.docx,Internal,Read,0.57
e05d2a23-6b38-41fc,EMP103,2026-06-30 09:41:44,doc_221.xlsx,Public,Write,7.16
bf04c734-e72a-4a14,EMP108,2026-06-30 14:48:37,doc_705.docx,Public,Write,2.9
c00b2ac0-a73a-4e8d,EMP109,2026-06-30 10:10:42,doc_250.pdf,Public,Write,7.95
730c3933-28f4-4ce3,EMP109,2026-06-30 14:24:42,doc_644.docx,Public,Write,4.62
da8c0194-98f2-43e7,EMP110,2026-06-30 17:09:02,doc_339.docx,Public,Read,7.38
5050e64b-73c6-468e,EMP110,2026-06-30 16:44:02,doc_414.pdf,Public,Write,3.97
cec110d7-23b1-4356,EMP123,2026-06-30 16:36:13,doc_241.xlsx,Internal,Read,5.53
58d5c043-1bfd-4b65,EMP125,2026-06-30 18:03:07,doc_297.docx,Internal,Read,4.07
fe226827-9e15-444d,EMP136,2026-06-30 08:55:20,doc_751.xlsx,Public,Read,4.11
72d8ca14-06fa-4066,EMP136,2026-06-30 12:35:20,doc_988.docx,Internal,Read,1.09
25d171b3-2f81-401c,EMP141,2026-06-30 12:36:51,doc_345.pdf,Public,Write,7.04
af5078d9-4fae-42fb,EMP143,2026-06-30 13:17:47,doc_201.pdf,Public,Write,2.82
4ee24562-cf55-4346,EMP143,2026-06-30 11:01:47,doc_305.xlsx,Public,Read,0.13
fe72ebbd-77ed-4039,EMP145,2026-06-30 12:34:00,doc_636.xlsx,Public,Read,7.29
0029a28d-d7fa-408b,EMP147,2026-06-30 11:58:58,doc_466.docx,Public,Read,1.55
ce878d92-e400-4411,EMP147,2026-06-30 09:11:58,doc_563.docx,Public,Write,4.67
763fd792-3f71-4cfc,EMP148,2026-06-30 14:23:05,doc_175.xlsx,Public,Read,1.77
d7b9d666-8f98-410c,EMP148,2026-06-30 12:16:05,doc_916.pdf,Public,Read,1.6
0cd2b126-6fba-4a0c,EMP006,2026-07-01 13:48:35,doc_393.docx,Public,Write,4.78
8b3af624-015e-4ddd,EMP006,2026-07-01 10:24:35,doc_475.docx,Internal,Write,0.43
664f5a71-89ab-4943,EMP007,2026-07-01 12:19:03,doc_417.docx,Internal,Read,1.3
2a88ed1e-61b1-4a40,EMP014,2026-07-01 17:32:30,doc_306.docx,Public,Write,2.57
bf17b7fb-bee8-4a0d,EMP014,2026-07-01 11:26:30,doc_926.xlsx,Public,Read,2.19
6da129bc-17c2-4e65,EMP015,2026-07-01 15:16:25,doc_579.docx,Public,Read,7.85
ed4a2a62-c294-41fa,EMP015,2026-07-01 11:32:25,doc_219.xlsx,Public,Write,7.6
2e7d11a0-a0ca-4e7c,EMP016,2026-07-01 11:45:24,doc_440.pdf,Public,Write,4.93
17880cea-aa9e-4a94,EMP016,2026-07-01 15:24:24,doc_577.docx,Internal,Read,0.21
8e72ba66-0526-4402,EMP026,2026-07-01 11:22:50,doc_123.pdf,Public,Write,0.45
2a878abe-6d8c-4458,EMP029,2026-07-01 09:32:02,doc_287.docx,Public,Write,0.82
27f4fe0d-39e1-48e7,EMP029,2026-07-01 14:17:02,doc_220.pdf,Public,Read,5.75
019e6ad4-c0de-4450,EMP033,2026-07-01 09:35:08,doc_806.xlsx,Public,Read,1.86
565c5ec7-335d-4fad,EMP033,2026-07-01 14:26:08,doc_318.pdf,Public,Write,5.62
775eddf5-48e6-474c,EMP035,2026-07-01 15:38:30,doc_585.docx,Public,Write,2.4
e71c73a1-e261-4ba6,EMP038,2026-07-01 12:40:25,doc_786.pdf,Internal,Read,4.84
910748b5-cdaa-4c2c,EMP039,2026-07-01 13:08:25,doc_109.xlsx,Public,Read,7.1
70ee5979-0ad8-40a5,EMP039,2026-07-01 13:09:25,doc_277.xlsx,Internal,Write,5.31
61eef6c0-64c4-47bf,EMP043,2026-07-01 14:42:40,doc_632.xlsx,Internal,Read,6.72
f054a80f-9d62-493f,EMP043,2026-07-01 14:30:40,doc_838.docx,Public,Read,0.38
a5d78c8e-85d6-47f3,EMP044,2026-07-01 16:02:36,doc_109.pdf,Public,Read,1.94
d91b0772-ca73-45c1,EMP044,2026-07-01 14:16:36,doc_543.xlsx,Public,Read,7.38
c81350de-c5a2-48c4,EMP057,2026-07-01 11:23:41,doc_631.docx,Public,Read,7.7
20cec814-eb27-4f9f,EMP057,2026-07-01 17:23:41,doc_831.docx,Confidential,Write,3.77
535bfdbf-57d3-4194,EMP059,2026-07-01 13:06:16,doc_409.pdf,Public,Read,2.82
1d33e3fb-5839-4323,EMP064,2026-07-01 14:41:29,doc_762.docx,Internal,Read,1.85
fcbc0ed8-9785-4913,EMP064,2026-07-01 15:19:29,doc_355.xlsx,Public,Write,7.94
f10d2d9e-b58b-477b,EMP069,2026-07-01 10:55:25,doc_420.docx,Internal,Write,6.67
5aa195bd-c166-4422,EMP070,2026-07-01 17:06:47,doc_235.docx,Public,Write,3.39
df81b1b0-8152-4a57,EMP070,2026-07-01 13:26:47,doc_259.pdf,Internal,Write,7.36
4c8396b1-5b0d-4bfb,EMP076,2026-07-01 16:42:17,doc_992.docx,Public,Write,5.78
1f90b209-b95f-4f08,EMP076,2026-07-01 14:04:17,doc_748.xlsx,Confidential,Write,3.83
37fbdbf2-58f3-4a21,EMP078,2026-07-01 17:41:34,doc_285.pdf,Public,Read,7.8
c6406237-ca76-4239,EMP095,2026-07-01 09:23:29,doc_831.pdf,Public,Read,4.91
a93c3e1f-ced7-4c33,EMP095,2026-07-01 15:16:29,doc_353.docx,Public,Write,7.08
a7ca396c-21c0-4f47,EMP099,2026-07-01 13:20:43,doc_770.pdf,Internal,Write,5.01
d3db27a3-4b6d-4e06,EMP100,2026-07-01 10:39:26,doc_111.pdf,Internal,Write,0.92
74ba355b-c76a-43c9,EMP106,2026-07-01 09:46:33,doc_381.docx,Internal,Write,0.67
b1daf720-7a71-4790,EMP106,2026-07-01 15:11:33,doc_231.xlsx,Public,Write,7.29
4e3de883-c078-4c2a,EMP107,2026-07-01 15:13:40,doc_973.pdf,Internal,Read,0.32
b40224ac-4956-4d04,EMP122,2026-07-01 17:46:37,doc_111.xlsx,Internal,Write,1.32
dd75fbf0-1046-470e,EMP122,2026-07-01 15:44:37,doc_910.pdf,Public,Write,3.94
6bfd4d73-8fbb-402f,EMP127,2026-07-01 09:46:48,doc_559.xlsx,Public,Read,6.79
61aabec8-6ad6-4988,EMP129,2026-07-01 15:03:03,doc_537.docx,Public,Write,3.26
7e18db3a-e919-4c4b,EMP129,2026-07-01 12:33:03,doc_377.xlsx,Public,Write,0.28
daf9416a-6b54-4c98,EMP131,2026-07-01 14:48:10,doc_527.pdf,Public,Read,5.21
3af5a812-9396-4eb4,EMP133,2026-07-01 15:51:05,doc_749.pdf,Confidential,Read,6.98
7751c74a-a513-4b5b,EMP133,2026-07-01 11:44:05,doc_901.pdf,Public,Read,6.01
62d7a43e-6093-4aa6,EMP137,2026-07-01 12:27:45,doc_814.pdf,Restricted,Read,6.7
793d9a31-418c-4188,EMP137,2026-07-01 18:01:45,doc_251.xlsx,Internal,Read,0.61
73f48797-7c1a-4841,EMP138,2026-07-01 12:36:27,doc_622.pdf,Public,Write,2.25
f9b136b8-0a78-4602,EMP138,2026-07-01 10:17:27,doc_231.pdf,Public,Write,3.79
46022fdd-f43c-4bbb,EMP140,2026-07-01 13:17:33,doc_289.pdf,Public,Read,0.95
27eb1c64-2022-45d3,EMP140,2026-07-01 13:55:33,doc_492.xlsx,Public,Read,3.04
0bc05ce1-9012-4eff,EMP141,2026-07-01 10:28:26,doc_988.xlsx,Public,Read,2.99
a7dcd197-0f13-40bc,EMP141,2026-07-01 12:43:26,doc_385.docx,Public,Read,7.23
6d8b9f18-526c-476f,EMP146,2026-07-01 15:54:30,doc_227.xlsx,Internal,Read,0.78
3fb7e115-53b4-4f28,EMP148,2026-07-01 14:31:01,doc_774.pdf,Internal,Write,7.53
ca47851e-ef6d-4720,EMP003,2026-07-02 11:10:14,doc_142.xlsx,Public,Write,2.07
de2af5b8-fe1a-464f,EMP004,2026-07-02 10:24:02,doc_636.docx,Public,Write,0.22
2211070b-efcc-4a3a,EMP004,2026-07-02 09:02:02,doc_257.xlsx,Public,Read,4.18
61642391-a719-4c3c,EMP018,2026-07-02 10:56:52,doc_136.docx,Public,Write,3.04
1e3190ca-b6e1-4e76,EMP018,2026-07-02 13:00:52,doc_244.xlsx,Public,Read,0.72
8ed1936b-f7d8-433f,EMP019,2026-07-02 13:53:09,doc_952.docx,Confidential,Read,1.91
8d5bcc6a-919c-4f84,EMP019,2026-07-02 16:55:09,doc_361.pdf,Internal,Read,5.99
4c97857a-1b81-4606,EMP020,2026-07-02 13:56:45,doc_253.docx,Public,Read,2.57
c2229d21-0391-458b,EMP020,2026-07-02 11:12:45,doc_509.docx,Public,Read,0.4
840a093c-c81f-4717,EMP028,2026-07-02 16:16:04,doc_576.xlsx,Public,Read,5.02
4b4256ae-e5d3-44e2,EMP028,2026-07-02 11:07:04,doc_103.xlsx,Public,Read,1.94
e4d69bf1-eab4-471d,EMP029,2026-07-02 14:50:54,doc_467.xlsx,Internal,Read,0.73
ffb663cd-a7fe-4aa1,EMP030,2026-07-02 16:55:22,doc_301.pdf,Public,Read,0.55
f9dcf0a8-8321-42b9,EMP030,2026-07-02 18:09:22,doc_690.docx,Public,Write,4.58
d3bc88a1-b268-427d,EMP036,2026-07-02 17:04:59,doc_479.docx,Confidential,Write,2.17
91aaf760-1e09-460e,EMP036,2026-07-02 11:19:59,doc_829.xlsx,Internal,Read,1.61
beaf80f8-ee3a-4823,EMP042,2026-07-02 10:34:49,doc_627.docx,Public,Read,0.5
49c11ce8-7818-41de,EMP042,2026-07-02 16:24:49,doc_650.docx,Public,Read,0.74
4e251261-9bf2-4c31,EMP043,2026-07-02 16:52:08,doc_765.docx,Restricted,Read,6.69
f720cf5a-195a-4272,EMP048,2026-07-02 09:05:34,doc_932.xlsx,Public,Read,0.89
cbfe52ab-2e1a-44a2,EMP048,2026-07-02 15:11:34,doc_304.xlsx,Restricted,Write,7.25
0c4a5813-4bfc-4e77,EMP049,2026-07-02 13:56:04,doc_290.docx,Public,Write,5.35
4579e6c7-1f46-4e8c,EMP054,2026-07-02 12:02:03,doc_307.pdf,Confidential,Write,3.08
3d9b09d3-add7-4878,EMP058,2026-07-02 13:40:06,doc_143.pdf,Public,Read,0.46
33ae1d03-7540-4209,EMP058,2026-07-02 09:26:06,doc_866.xlsx,Public,Read,7.23
e8765f98-6295-490f,EMP059,2026-07-02 09:21:25,doc_331.docx,Public,Write,4.62
e021f71f-e03e-4649,EMP063,2026-07-02 13:28:16,doc_146.xlsx,Internal,Read,6.36
c5983c0a-f6dc-4727,EMP064,2026-07-02 15:04:47,doc_909.pdf,Public,Read,7.95
60af5134-907a-40c1,EMP065,2026-07-02 16:30:19,doc_670.docx,Confidential,Write,4.98
0597928b-accd-433a,EMP066,2026-07-02 15:20:55,doc_349.xlsx,Confidential,Write,5.13
f46507e5-4879-4a9b,EMP071,2026-07-02 10:34:27,doc_819.docx,Public,Write,6.17
9f0b4de5-8b28-4598,EMP071,2026-07-02 11:29:27,doc_707.docx,Public,Write,3.11
0fc107f2-16f6-4d0e,EMP073,2026-07-02 18:22:48,doc_675.pdf,Public,Write,7.21
3541c2a8-f5e8-4957,EMP073,2026-07-02 12:48:48,doc_390.xlsx,Public,Write,2.92
c158023c-a208-4579,EMP078,2026-07-02 13:17:50,doc_336.docx,Public,Read,5.96
ff0f225c-f16c-4377,EMP081,2026-07-02 12:03:42,doc_842.docx,Internal,Read,7.66
cfc945eb-8075-4c80,EMP081,2026-07-02 13:12:42,doc_674.xlsx,Public,Write,6.81
059ef845-e1e4-4fe1,EMP082,2026-07-02 09:35:42,doc_403.pdf,Public,Read,6.7
4e8992c3-b201-4308,EMP082,2026-07-02 17:07:42,doc_545.docx,Public,Write,0.67
efbe44b5-8937-4ede,EMP089,2026-07-02 09:59:26,doc_913.xlsx,Public,Write,2.25
7f3205a8-0181-4830,EMP089,2026-07-02 10:53:26,doc_239.docx,Public,Write,4.21
4818ac43-0386-44c8,EMP092,2026-07-02 16:21:15,doc_994.docx,Public,Read,1.29
d1168f53-df81-488b,EMP094,2026-07-02 14:06:27,doc_646.pdf,Public,Write,3.31
65d9a843-5685-475f,EMP094,2026-07-02 12:34:27,doc_240.docx,Public,Read,5.86
d560cb06-d968-40ff,EMP100,2026-07-02 13:28:55,doc_703.pdf,Internal,Read,6.33
27837998-deff-48ff,EMP102,2026-07-02 16:53:17,doc_212.xlsx,Public,Write,7.11
5702b56b-2409-4f88,EMP111,2026-07-02 14:55:44,doc_653.docx,Public,Write,3.37
00cfc912-9b3d-43a9,EMP113,2026-07-02 12:43:19,doc_132.docx,Public,Read,1.76
1c05716a-a466-4b47,EMP116,2026-07-02 16:13:19,doc_346.xlsx,Internal,Read,2.18
fdf50628-99ec-491b,EMP116,2026-07-02 11:25:19,doc_186.xlsx,Public,Write,4.74
450ae29d-d299-46a8,EMP122,2026-07-02 12:47:59,doc_494.docx,Public,Write,6.66
10ea3201-8b24-41ef,EMP122,2026-07-02 16:48:59,doc_301.docx,Public,Write,3.53
aa0f000e-6fc5-431a,EMP125,2026-07-02 16:51:28,doc_633.xlsx,Confidential,Write,6.67
3157ec79-ea2b-407b,EMP131,2026-07-02 15:40:34,doc_994.xlsx,Internal,Write,2.75
475886a6-55f3-4121,EMP131,2026-07-02 16:56:34,doc_657.xlsx,Public,Read,6.71
0449bd0f-537d-4396,EMP135,2026-07-02 16:59:04,doc_625.pdf,Public,Write,0.65
74ddb4b9-da6a-4491,EMP137,2026-07-02 11:13:24,doc_428.pdf,Public,Write,1.48
bae4ae71-9f39-49ab,EMP137,2026-07-02 14:33:24,doc_368.pdf,Public,Write,3.01
90135576-7c4e-4fbc,EMP145,2026-07-02 11:40:57,doc_968.pdf,Public,Read,5.36
8474c652-1054-48b1,EMP145,2026-07-02 17:21:57,doc_381.xlsx,Public,Read,3.52
3dd72325-e3df-4c49,EMP005,2026-07-03 17:13:56,doc_324.docx,Public,Write,6.81
2d670984-1489-4954,EMP010,2026-07-03 10:07:55,doc_283.xlsx,Public,Read,1.92
5fb808b8-4c9d-44b0,EMP010,2026-07-03 17:11:55,doc_347.pdf,Public,Write,1.08
bf555f0b-522c-47ca,EMP013,2026-07-03 11:40:44,doc_834.docx,Internal,Write,7.12
3726b02b-9dff-42f6,EMP015,2026-07-03 17:22:12,doc_203.xlsx,Public,Write,3.52
e72c55d8-f83f-4cf2,EMP015,2026-07-03 15:39:12,doc_717.pdf,Public,Write,2.59
c61e4d5f-c7db-46c0,EMP024,2026-07-03 15:19:46,doc_905.xlsx,Internal,Write,7.76
0a41dfb1-4958-490a,EMP024,2026-07-03 11:19:46,doc_904.pdf,Internal,Write,3.66
d2d40842-fa07-4c7b,EMP027,2026-07-03 15:45:34,doc_407.docx,Internal,Write,7.03
2182c0a5-5d07-4853,EMP029,2026-07-03 16:03:37,doc_826.docx,Internal,Read,6.84
da83c0b5-3246-491f,EMP029,2026-07-03 15:43:37,doc_985.docx,Public,Read,7.81
d3155b58-373a-4b7b,EMP032,2026-07-03 14:49:38,doc_553.xlsx,Public,Write,0.11
2c3d8f72-7586-4d6d,EMP032,2026-07-03 16:21:38,doc_823.pdf,Public,Write,6.28
41c8a69a-fb8f-4038,EMP034,2026-07-03 10:50:17,doc_800.xlsx,Public,Write,0.7
d5b2e53a-9224-4e69,EMP034,2026-07-03 09:15:17,doc_805.docx,Internal,Read,4.65
a2475e3b-f8c2-47ec,EMP041,2026-07-03 13:14:54,doc_915.xlsx,Public,Read,7.08
91fc5083-d72d-406c,EMP041,2026-07-03 13:50:54,doc_342.pdf,Public,Read,6.99
1cbe779e-1e32-4826,EMP044,2026-07-03 12:01:05,doc_364.xlsx,Internal,Read,4.71
569ae103-4e1f-4de6,EMP048,2026-07-03 15:55:50,doc_468.pdf,Public,Read,1.82
d4727790-6a4d-4564,EMP051,2026-07-03 08:23:42,doc_797.pdf,Confidential,Write,3.99
d6e6706e-4901-487c,EMP054,2026-07-03 11:58:25,doc_993.pdf,Public,Read,3.77
a9e50b69-7308-4ebf,EMP060,2026-07-03 10:11:52,doc_464.xlsx,Public,Read,6.91
d91de5bc-a2d9-4364,EMP060,2026-07-03 14:20:52,doc_603.pdf,Public,Write,5.36
466f4523-4244-4243,EMP062,2026-07-03 14:52:50,doc_141.xlsx,Public,Write,5.03
08f36f86-c8da-41fa,EMP062,2026-07-03 09:47:50,doc_426.xlsx,Public,Write,3.83
20a44d9f-8e39-497f,EMP069,2026-07-03 10:48:05,doc_474.xlsx,Public,Read,1.63
9addb560-f944-4802,EMP069,2026-07-03 16:18:05,doc_303.xlsx,Public,Read,0.49
e9a339f3-3ad5-4c44,EMP072,2026-07-03 09:03:20,doc_445.xlsx,Public,Write,7.33
eb2d2390-ccc1-4efe,EMP075,2026-07-03 15:14:12,doc_292.pdf,Public,Write,3.28
15763d40-187b-4b64,EMP077,2026-07-03 17:36:59,doc_733.xlsx,Public,Write,0.19
45e8cafa-d58d-4b65,EMP077,2026-07-03 17:47:59,doc_154.docx,Public,Write,1.43
49d45ee4-f899-4866,EMP086,2026-07-03 15:01:52,doc_798.pdf,Internal,Write,0.15
c40b8f36-c5a6-4e07,EMP086,2026-07-03 15:29:52,doc_851.pdf,Public,Read,0.8
3b64c12b-7604-402f,EMP092,2026-07-03 16:47:36,doc_775.xlsx,Public,Read,0.76
54e04160-5e95-48c1,EMP092,2026-07-03 14:27:36,doc_105.xlsx,Public,Read,6.47
157b25e4-cd48-4e8a,EMP096,2026-07-03 12:55:43,doc_146.xlsx,Public,Read,0.55
1bd9cc33-f212-4298,EMP096,2026-07-03 16:30:43,doc_565.xlsx,Internal,Write,0.73
c2d37e00-4bf6-4bb2,EMP097,2026-07-03 15:44:41,doc_803.pdf,Public,Write,2.54
fdabbbe7-0e9d-40a2,EMP097,2026-07-03 09:21:41,doc_381.pdf,Confidential,Read,2.67
733f87f7-3c4e-4671,EMP102,2026-07-03 10:31:30,doc_399.docx,Public,Read,7.01
0d48bedf-4a13-4e5a,EMP105,2026-07-03 17:36:49,doc_470.xlsx,Public,Read,5.48
84119e9a-6e64-4df8,EMP114,2026-07-03 13:41:35,doc_688.pdf,Public,Read,6.33
df10f4cd-ba65-4910,EMP116,2026-07-03 13:42:20,doc_735.pdf,Public,Read,5.81
7af2c120-159c-4baf,EMP117,2026-07-03 15:06:47,doc_251.docx,Confidential,Read,3.53
fc10da7e-485b-4249,EMP117,2026-07-03 11:22:47,doc_666.docx,Public,Read,5.77
fbeacada-b814-43d5,EMP120,2026-07-03 14:39:14,doc_251.docx,Internal,Read,3.1
58ec7a85-aa64-40c1,EMP120,2026-07-03 11:45:14,doc_539.pdf,Internal,Read,2.35
005fdd4a-6640-4ac7,EMP121,2026-07-03 12:38:12,doc_341.docx,Public,Read,4.7
af1d1b67-58c3-4b74,EMP121,2026-07-03 11:47:12,doc_713.xlsx,Restricted,Write,5.47
bb42371a-5b58-4cb4,EMP122,2026-07-03 13:57:28,doc_271.pdf,Public,Write,6.22
002a65d9-7784-46b1,EMP122,2026-07-03 14:54:28,doc_634.xlsx,Public,Read,2.89
10ada022-5eae-4e24,EMP125,2026-07-03 14:30:16,doc_755.xlsx,Confidential,Read,2.12
35b4392f-7525-4a7e,EMP125,2026-07-03 14:37:16,doc_785.docx,Public,Write,3.66
